c_International_plan,c_Voice_mail_plan,Number vmail messages,Total minutes,Total charge,Customer service calls,Churn
0,0,0,578.9,49.88999999999999,2,0
0,0,0,554.4000000000001,57.95,0,0
0,0,0,550.8,45.379999999999995,5,1
0,0,0,579.4000000000001,54.31999999999999,1,0
0,1,32,403.0,33.46,2,0
0,0,0,498.59999999999997,47.83,1,0
0,0,0,647.5999999999999,72.81,1,0
0,1,41,613.9,66.39,1,0
0,0,0,588.6,55.38999999999999,0,0
0,0,0,712.0,68.92000000000002,2,0
0,0,0,665.1,62.220000000000006,2,0
0,0,0,594.5,55.96000000000001,3,0
0,0,0,630.2,68.57000000000001,1,0
0,0,0,541.4,50.699999999999996,0,0
0,1,20,509.8999999999999,56.06,2,0
0,0,0,398.29999999999995,35.34,2,0
0,0,0,703.7,66.92,2,0
0,1,42,563.1,52.16,0,0
0,0,0,456.29999999999995,37.82,2,0
0,0,0,585.1,62.519999999999996,0,0
0,0,0,533.9,50.67,5,1
0,1,19,567.7,50.94,2,0
1,0,0,702.4999999999999,67.63,0,0
0,0,0,560.3000000000001,60.74,1,0
0,0,0,553.9,50.85,2,0
0,0,0,523.2,49.59,3,0
0,0,0,703.8999999999999,72.55,1,0
1,0,0,488.7,42.71,0,1
0,0,0,572.4,54.81,2,0
0,0,0,726.3,63.410000000000004,3,0
0,0,0,582.3000000000001,61.589999999999996,2,0
0,0,0,670.8000000000001,65.7,2,0
0,0,0,698.5,67.77,2,1
0,0,0,510.5,50.42,1,0
0,0,0,730.7,80.98,0,1
0,0,0,596.8,61.959999999999994,3,0
0,0,0,553.6,52.510000000000005,1,0
0,1,24,452.6,39.43,1,0
0,0,0,537.4000000000001,49.36,2,0
0,0,0,713.8999999999999,77.48,1,1
0,1,28,700.0,71.42999999999999,1,0
0,0,0,634.1000000000001,54.42,3,0
0,0,0,563.4000000000001,52.31,0,0
0,0,0,617.0,57.06000000000001,2,0
0,1,21,563.4,57.71,1,0
1,0,0,671.1,57.81000000000001,2,0
0,0,0,584.7,58.72,1,0
0,0,0,640.1,61.61999999999999,1,0
0,0,0,613.1999999999999,68.01,1,0
0,0,0,686.5,74.03,6,0
0,0,0,523.8000000000001,52.550000000000004,2,0
0,0,0,478.20000000000005,44.08,2,0
0,0,0,694.0999999999999,67.64999999999999,0,0
0,0,0,448.79999999999995,45.980000000000004,0,0
0,1,29,625.5999999999999,66.18,1,0
0,0,0,681.3,67.92,1,0
0,0,0,489.6,53.629999999999995,1,0
0,0,0,564.1,50.04,1,0
0,0,0,541.8,55.120000000000005,1,0
0,0,0,587.1999999999999,58.24,2,0
1,0,0,627.3,68.67999999999999,3,0
0,1,43,429.1,41.78999999999999,1,0
0,0,0,655.4,64.17000000000002,2,0
0,0,0,604.5,75.39,1,1
0,0,0,673.4,79.39,1,1
0,0,0,514.1,52.5,1,0
0,0,0,577.5999999999999,53.099999999999994,1,1
0,1,33,662.3000000000001,65.75,2,0
0,0,0,602.7,60.699999999999996,2,0
0,0,0,599.3,60.55,0,0
0,0,0,580.8,54.050000000000004,1,0
0,0,0,496.4,48.23,4,1
0,0,0,626.0,61.129999999999995,2,0
0,0,0,620.0,56.51,1,0
0,0,0,619.1,65.98,3,0
0,0,0,590.6999999999999,56.28,3,0
0,0,0,641.1,66.41,3,0
0,1,37,610.7,58.88,2,0
0,1,30,638.5999999999999,61.46,3,0
0,0,0,545.8,54.49999999999999,0,0
1,0,0,778.0,88.97,1,1
0,0,0,720.5999999999999,78.67,1,1
0,0,0,490.3,44.160000000000004,1,0
0,0,0,747.2,74.92999999999999,0,1
0,0,0,704.7,67.25,1,0
0,1,30,590.5,60.69,1,0
1,0,0,469.69999999999993,50.69,2,1
0,1,13,709.9999999999999,75.67,2,0
0,0,0,495.6,58.68999999999999,3,0
0,0,0,738.0999999999999,77.46,1,1
0,0,0,528.2,59.23,3,0
0,1,24,740.0,70.9,1,0
0,1,37,446.99999999999994,46.510000000000005,1,0
0,0,0,528.7,53.9,0,0
0,0,0,692.1999999999999,70.2,2,0
0,0,0,517.0,60.51,1,0
1,0,0,688.4,81.84,0,1
0,0,0,547.3000000000001,57.269999999999996,1,0
0,0,0,544.4000000000001,55.940000000000005,2,0
1,1,27,687.8000000000001,62.86999999999999,1,0
1,1,35,585.2,56.120000000000005,3,1
0,1,35,580.5,61.800000000000004,4,0
0,1,16,618.0,56.77000000000001,4,0
0,0,0,592.8,66.66,2,0
0,0,0,624.6,66.37,0,1
0,0,0,593.1,55.35,2,0
0,0,0,706.4,65.28999999999999,1,0
0,1,32,821.8,90.12,1,1
0,0,0,651.0,61.19,2,0
0,1,22,512.6,58.31,2,0
0,1,35,510.3,55.28999999999999,1,0
0,0,0,653.6,63.56,0,0
0,0,0,562.3000000000001,50.809999999999995,2,0
0,0,0,561.5,56.39,2,0
0,1,33,773.0,73.05,1,0
0,1,24,778.5999999999999,79.55000000000001,3,0
1,1,39,696.9,61.31999999999999,1,0
1,1,21,519.7,50.49,1,0
1,0,0,598.1,67.72,2,1
0,0,0,583.9000000000001,65.41000000000001,5,0
0,0,0,790.5999999999999,84.82000000000001,0,1
0,1,23,714.7,65.84,1,0
0,0,0,641.2,65.98,1,0
0,0,0,523.3000000000001,50.6,2,0
0,0,0,712.2,70.0,3,0
0,0,0,615.8,58.949999999999996,0,0
0,1,30,555.0,45.67,1,0
0,0,0,672.8999999999999,65.65,1,0
0,0,0,557.6,61.419999999999995,1,0
0,0,0,664.3,70.62,2,0
0,0,0,564.5,68.00000000000001,0,0
0,0,0,588.3000000000001,53.88,2,0
0,0,0,705.5,82.76,4,1
0,0,0,645.2,69.16999999999999,0,0
1,0,0,583.2,54.120000000000005,2,1
0,0,0,760.6,65.63000000000001,2,0
1,1,26,578.3,60.779999999999994,1,1
1,0,0,560.1999999999999,51.18999999999999,3,0
1,0,0,717.8000000000001,72.65,1,1
0,1,27,564.4,59.96000000000001,3,0
0,1,21,506.6,57.769999999999996,0,0
0,0,0,520.6,47.269999999999996,2,0
0,1,12,560.0,60.9,2,0
0,0,0,563.8,52.56,2,0
1,0,0,699.8,74.52000000000001,0,1
0,0,0,697.7,71.01,3,1
0,0,0,527.6999999999999,48.970000000000006,0,0
0,0,0,628.6000000000001,60.489999999999995,0,0
0,0,0,665.4,76.19,4,1
0,0,0,685.6999999999999,72.79,2,0
0,0,0,621.8,62.95,1,0
0,1,28,577.7,57.82999999999999,2,0
0,0,0,567.5,54.66,0,1
1,0,0,338.9,36.35999999999999,0,0
0,0,0,611.2,64.84,1,0
0,0,0,609.0,63.68,2,0
0,0,0,516.2,59.76,3,0
0,1,44,599.3,59.220000000000006,2,0
1,1,29,713.2,75.07000000000001,1,1
0,0,0,653.8,65.16,1,0
0,0,0,584.1000000000001,58.63,0,0
0,0,0,698.5999999999999,70.28,3,0
1,0,0,647.9,72.28999999999999,1,0
0,0,0,507.70000000000005,53.53,2,0
0,0,0,807.8,87.27999999999999,3,1
0,1,41,658.6999999999999,65.55,0,0
0,0,0,689.1,66.75999999999999,1,0
0,0,0,463.5,45.45,0,0
1,0,0,655.0,64.35999999999999,3,0
0,1,20,489.79999999999995,54.5,1,0
0,0,0,408.20000000000005,33.0,1,0
0,0,0,514.9000000000001,48.75000000000001,2,0
0,0,0,655.1000000000001,72.82000000000001,4,0
0,0,0,553.2,61.54,0,0
0,0,0,366.9,30.48,2,0
0,0,0,725.9999999999999,80.44,1,1
0,1,31,363.09999999999997,32.86,0,0
0,0,0,723.6,78.4,0,1
0,0,0,645.1,65.65,1,0
0,0,0,629.0,57.8,0,0
0,1,28,787.4,79.62,1,0
0,1,50,592.2,59.81000000000001,2,0
0,1,38,552.6999999999999,51.69,0,0
0,1,19,627.2,61.25000000000001,1,0
0,0,0,597.5,57.25,1,0
0,0,0,599.1,71.13000000000001,1,0
0,0,0,461.3,46.309999999999995,2,0
0,1,24,464.90000000000003,44.56999999999999,2,0
0,0,0,517.8,52.75,0,0
0,0,0,510.99999999999994,57.540000000000006,2,0
1,0,0,591.4000000000001,66.93,0,0
0,0,0,605.9000000000001,58.580000000000005,2,0
0,0,0,563.8000000000001,51.2,2,0
0,1,27,651.2,64.66999999999999,1,0
0,0,0,719.4,74.83,0,1
1,0,0,723.5,77.92,5,1
0,0,0,664.3,61.709999999999994,2,0
1,1,30,573.3000000000001,56.339999999999996,1,0
1,1,26,584.4,57.97,0,1
0,1,27,508.5,35.43,3,0
0,0,0,648.6999999999999,62.89,1,0
0,0,0,483.9,52.27,1,0
0,1,9,520.0,54.25,0,0
0,0,0,666.8,69.35,1,0
0,1,31,686.5,69.3,2,0
0,0,0,464.4,50.260000000000005,1,0
0,1,40,469.90000000000003,43.78,2,1
0,0,0,535.3,59.17000000000001,3,0
0,0,0,795.6000000000001,80.71000000000001,0,1
0,0,0,617.9000000000001,67.82000000000001,1,0
0,0,0,648.6999999999999,64.2,0,0
0,0,0,378.6,27.77,2,0
0,1,23,692.0,62.46999999999999,1,0
0,0,0,629.3,67.08,0,0
0,0,0,356.3,42.49,2,0
0,0,0,753.6999999999999,68.94999999999999,2,0
1,0,0,691.6,71.03999999999999,0,1
0,0,0,599.3,59.510000000000005,1,0
0,1,19,542.0,53.11,3,0
0,1,23,764.6,78.99,2,0
1,0,0,650.7,58.08,1,0
0,1,9,501.40000000000003,48.47,3,0
0,1,44,524.9000000000001,46.83,1,0
0,0,0,550.8000000000001,51.6,1,0
0,1,31,607.4000000000001,60.160000000000004,1,0
0,0,0,511.29999999999995,50.78,4,1
1,1,32,660.5,69.46000000000001,0,1
0,1,24,637.8,68.57000000000001,1,0
0,1,30,599.6999999999999,61.76,0,0
0,0,0,725.6,68.91,2,0
0,0,0,608.1,63.87999999999999,0,0
0,0,0,691.5,65.37,3,0
0,0,0,665.5,66.57000000000001,2,0
0,0,0,620.8,62.51,3,0
0,1,17,632.6,61.25,1,0
0,0,0,534.6,56.56,5,1
0,1,29,608.4,53.839999999999996,6,1
0,0,0,514.6,45.150000000000006,1,0
0,0,0,698.2,73.42999999999999,0,0
0,1,27,584.4000000000001,53.75,2,0
0,1,27,404.0,40.29,0,0
0,0,0,717.6,69.6,0,0
0,0,0,498.5,42.02,1,0
0,1,27,763.1999999999999,81.98,2,0
1,0,0,688.6,75.54,0,1
0,0,0,506.40000000000003,44.65999999999999,1,0
0,0,0,553.1,62.60999999999999,0,0
0,0,0,515.0999999999999,52.50000000000001,2,0
0,0,0,490.7,38.29,1,0
0,0,0,572.1,59.96,3,0
1,0,0,651.0,71.06,0,1
0,0,0,682.0,59.47,4,0
0,0,0,543.8,50.72,2,0
0,0,0,584.5,66.98,3,0
0,0,0,519.9,43.93,1,0
0,0,0,704.5000000000001,70.76,2,0
0,0,0,515.4,59.07,2,0
0,1,25,607.7,57.68,1,0
0,0,0,522.8,49.260000000000005,1,0
0,0,0,484.7,52.09,2,0
0,0,0,542.5999999999999,49.05,3,0
0,0,0,558.3000000000001,50.53,1,0
0,1,23,734.3000000000001,72.58,2,0
0,0,0,410.19999999999993,36.459999999999994,1,0
1,0,0,469.6,52.98,1,0
0,0,0,461.6000000000001,49.76,0,1
0,1,27,639.3,58.81,4,0
0,0,0,535.4,60.099999999999994,2,0
0,0,0,501.6,50.44,2,0
0,0,0,601.2,60.85,2,0
0,0,0,568.4999999999999,52.61,5,1
1,0,0,512.6,45.34,4,1
0,1,26,698.1,75.37,1,0
0,0,0,450.9,44.08,1,0
0,0,0,645.6,61.85,1,0
0,0,0,561.5,49.43,3,0
0,0,0,575.5000000000001,68.69,2,0
0,0,0,505.50000000000006,58.60000000000001,1,0
0,1,33,572.5,59.07000000000001,3,0
0,0,0,505.3,46.269999999999996,2,0
0,1,41,501.90000000000003,51.910000000000004,0,0
0,1,20,674.9,67.57000000000001,0,0
0,0,0,479.6,39.620000000000005,1,0
0,0,0,540.1,57.12,1,0
1,0,0,631.5,67.42999999999999,0,0
1,1,32,625.7,60.9,0,0
0,0,0,575.6,61.55999999999999,0,0
0,0,0,612.6,66.27999999999999,1,0
0,0,0,546.1,52.629999999999995,2,0
0,0,0,516.4000000000001,49.940000000000005,2,0
0,0,0,547.4,48.52,1,0
0,1,21,620.4000000000001,56.14,2,0
0,0,0,697.9,68.87,1,0
0,0,0,619.0,58.75999999999999,1,0
0,0,0,577.9,59.31,0,0
0,1,28,716.0999999999999,82.3,1,0
0,1,19,680.9,69.55,4,0
0,1,24,535.4,46.4,0,0
0,0,0,605.2,65.08999999999999,0,0
0,1,32,560.1,49.44,2,1
0,0,0,461.7,45.87,2,0
1,0,0,738.6999999999999,65.84,0,1
0,1,20,786.8000000000001,71.02000000000001,1,0
0,0,0,503.0,45.839999999999996,2,0
0,0,0,625.8,65.86,2,0
0,0,0,433.6,45.28,2,0
0,1,32,679.1,68.64,3,0
0,0,0,709.6,70.75,3,0
0,0,0,567.6,56.62,2,0
0,1,26,503.2,50.13,1,0
0,0,0,502.4,61.48,1,0
0,1,20,567.4000000000001,56.290000000000006,1,0
1,0,0,545.3,48.32,2,1
0,0,0,695.8,69.19000000000001,1,0
0,0,0,721.9000000000001,76.86,1,1
0,0,0,592.6,58.88,1,0
0,1,50,489.50000000000006,55.949999999999996,2,0
0,0,0,662.3,75.08000000000001,1,1
0,0,0,522.6,62.01,0,0
0,0,0,578.6,50.839999999999996,0,0
0,1,34,476.40000000000003,47.129999999999995,1,0
0,1,27,623.5,62.11,0,0
0,0,0,634.2,58.64,3,0
1,0,0,447.3,48.19,0,0
0,0,0,589.0,66.96,1,0
0,0,0,473.20000000000005,42.19,2,0
0,0,0,549.0,48.449999999999996,1,1
0,1,17,498.0,45.06,4,1
0,1,15,709.8000000000001,73.25,2,0
0,1,32,662.7,65.02,5,0
1,0,0,536.1,55.07000000000001,2,0
0,0,0,479.50000000000006,47.27,3,0
0,1,19,602.4000000000001,55.32,1,0
0,0,0,769.6,79.39,2,1
0,0,0,492.49999999999994,49.620000000000005,2,0
0,0,0,526.3,55.080000000000005,2,0
1,0,0,648.3,73.05,1,0
0,0,0,481.5,51.41,0,0
0,0,0,558.6999999999999,55.03,1,0
0,0,0,632.0,67.91,4,0
0,0,0,622.6,60.449999999999996,4,0
0,0,0,585.5999999999999,61.36,0,0
0,0,0,580.9000000000001,53.870000000000005,1,0
0,0,0,522.6,50.34,2,0
0,0,0,603.2,54.33,2,0
0,0,0,579.1,58.7,2,1
0,1,23,517.0,49.73,1,0
0,0,0,623.0999999999999,61.46,2,0
0,0,0,623.5,63.83,3,0
0,0,0,438.4,48.51,1,0
0,0,0,661.6999999999999,68.24,2,0
0,0,0,396.40000000000003,46.64,1,0
1,0,0,611.3000000000001,60.05,1,0
0,0,0,527.2,49.53,2,1
0,0,0,647.0999999999999,65.25,0,0
0,0,0,689.6,76.30999999999999,0,1
0,1,40,454.7,45.3,0,0
0,0,0,458.59999999999997,45.400000000000006,1,0
0,1,31,743.2,74.46,4,0
1,0,0,710.2,80.52000000000001,1,1
0,1,19,635.8,61.93,0,0
0,0,0,661.5,63.04,0,0
0,0,0,782.2,79.42,1,1
1,0,0,640.5,62.03,1,0
0,0,0,572.9,51.129999999999995,0,1
0,0,0,578.4999999999999,51.48,2,0
0,0,0,745.1,74.69,5,1
0,0,0,502.09999999999997,47.78,1,0
0,1,20,631.1999999999999,63.99,1,0
0,0,0,662.8000000000001,69.42999999999999,1,0
0,0,0,479.3,51.980000000000004,5,1
0,1,36,511.9,52.36,6,1
0,0,0,616.5,67.41,1,0
0,0,0,712.4999999999999,74.47,3,1
0,0,0,614.6,64.39999999999999,1,0
0,0,0,738.9,76.57000000000001,1,1
0,1,22,584.8,52.589999999999996,1,0
1,0,0,553.1,63.74000000000001,0,1
0,1,35,560.6,57.8,2,1
0,0,0,530.3,50.730000000000004,0,0
1,0,0,612.5,57.19,1,0
0,0,0,575.1,57.730000000000004,0,0
0,0,0,684.6,68.44,1,0
0,0,0,561.9,52.56,7,1
0,0,0,717.1999999999999,74.75,3,1
0,0,0,493.9,46.37,1,0
0,0,0,660.1,59.839999999999996,2,0
0,0,0,473.1,54.76,1,0
0,0,0,657.3,69.13,3,0
0,1,12,551.7,56.75,2,0
1,0,0,402.7,41.25,3,1
0,0,0,668.9,72.22,3,0
0,1,28,522.5999999999999,52.50000000000001,1,0
0,0,0,573.5999999999999,60.010000000000005,1,0
0,1,31,552.7,59.870000000000005,2,0
0,1,30,641.2,72.1,0,0
0,0,0,702.0,70.85999999999999,0,0
0,0,0,679.0000000000001,67.21000000000001,1,0
0,0,0,654.5,65.72,3,0
0,0,0,507.3,47.8,1,0
0,0,0,724.9,76.89,3,1
0,0,0,532.6999999999999,48.98,1,0
0,0,0,632.6,62.33,2,0
0,0,0,552.4,55.28,1,0
0,1,39,629.1000000000001,69.95,5,0
0,0,0,467.6,42.26,2,0
0,0,0,517.1999999999999,47.09,1,0
0,0,0,636.8000000000001,61.76,2,0
0,0,0,532.8,53.230000000000004,0,0
0,1,25,619.3,54.410000000000004,2,0
0,0,0,694.4,72.32000000000001,5,0
0,0,0,536.3000000000001,52.050000000000004,2,0
0,0,0,726.3999999999999,75.47000000000001,3,1
0,1,23,564.8,59.02,1,0
0,1,33,484.69999999999993,45.38,0,0
0,1,35,420.1,44.18,4,1
0,0,0,383.0,42.63999999999999,1,0
0,1,22,414.00000000000006,50.04,2,0
0,1,32,659.4,66.08,6,0
0,1,28,718.5,73.42,4,0
0,0,0,656.0999999999999,60.38,1,0
0,1,34,584.2,56.879999999999995,0,0
0,0,0,589.3,60.29,3,0
0,0,0,385.8,36.85,1,0
0,0,0,618.9,58.910000000000004,1,0
0,1,42,535.4000000000001,64.55,1,0
0,0,0,509.5,45.12,4,1
0,0,0,598.3,64.28,3,0
0,0,0,656.0,60.56,0,0
0,1,28,495.2,43.13999999999999,2,0
0,0,0,647.7,57.59,0,0
0,0,0,505.59999999999997,43.87,0,0
0,0,0,530.0,57.3,1,0
0,0,0,610.1,56.669999999999995,1,0
0,0,0,686.3,76.34,2,1
0,0,0,401.7,34.1,1,0
0,0,0,542.8,57.63,0,0
0,0,0,558.9,53.31,3,0
0,0,0,579.5999999999999,56.449999999999996,4,1
0,0,0,623.9,61.85,1,0
0,0,0,578.0,53.19,2,0
0,0,0,654.1,63.66000000000001,0,0
0,0,0,579.4,60.59,0,0
0,0,0,570.7,57.69,2,0
0,0,0,569.3,49.6,1,0
0,0,0,583.5,60.30000000000001,3,0
0,1,35,502.7,46.71999999999999,2,0
0,0,0,762.1,70.28,3,0
0,0,0,703.6999999999999,69.69,2,0
0,1,31,567.6,63.54,0,0
0,1,25,460.3,51.86999999999999,1,0
0,1,29,640.0,65.85,3,0
0,0,0,501.6,44.29,0,0
0,1,21,517.2,54.410000000000004,2,0
0,1,26,547.4,53.11000000000001,1,0
0,0,0,558.7,55.730000000000004,3,1
0,1,34,464.20000000000005,51.510000000000005,1,0
0,0,0,737.0,80.74,0,1
0,1,38,614.4,59.59,2,0
0,0,0,401.0,36.760000000000005,1,0
0,1,40,618.5,56.050000000000004,2,0
0,0,0,495.9,52.52,2,0
0,1,29,823.5,79.69,0,0
0,0,0,412.4,36.7,1,0
0,0,0,498.4,47.64,5,1
0,0,0,508.3,53.22,0,0
0,0,0,610.6999999999999,60.760000000000005,6,0
0,0,0,707.0,69.77,0,0
0,0,0,611.5,60.150000000000006,2,0
1,0,0,588.0999999999999,51.620000000000005,3,0
1,0,0,560.6000000000001,63.39000000000001,3,0
0,0,0,717.7,66.00999999999999,0,0
0,1,29,605.6,62.980000000000004,1,0
0,1,30,450.69999999999993,47.129999999999995,3,0
0,0,0,575.7,49.55,1,0
0,0,0,465.3,40.88999999999999,0,0
0,0,0,751.5,74.91999999999999,2,1
0,0,0,492.70000000000005,47.620000000000005,1,0
0,1,27,665.6,66.09,1,0
0,1,36,659.5999999999999,75.37000000000002,3,0
0,0,0,530.8,56.97,2,0
0,0,0,548.9,57.52,0,0
0,0,0,566.4,55.83,0,0
0,0,0,663.8,61.45,0,0
0,1,32,521.9000000000001,50.57,1,0
0,0,0,749.3,70.25,2,0
0,1,13,579.6999999999999,62.419999999999995,0,0
0,1,26,520.4,49.46,1,0
0,0,0,729.9,62.53,1,0
0,1,30,487.5,45.489999999999995,2,0
1,0,0,533.9000000000001,54.45,0,0
0,1,28,668.6,63.58,1,0
0,1,32,612.3000000000001,62.699999999999996,1,0
0,0,0,491.90000000000003,49.339999999999996,7,1
0,0,0,755.9000000000001,82.45,2,1
0,0,0,607.2,66.89,4,0
0,0,0,662.0,63.28000000000001,1,0
0,1,33,629.7,59.39999999999999,1,0
0,0,0,525.0,47.34,0,0
0,1,21,673.3,73.94,2,0
0,0,0,459.30000000000007,49.36,1,0
0,0,0,573.3000000000001,60.24,3,0
0,1,17,636.8999999999999,64.86,0,0
0,1,24,687.8,68.54,3,0
0,0,0,574.6,55.10000000000001,4,1
0,0,0,551.0,56.53,3,0
0,1,16,486.1,47.21999999999999,2,0
0,1,25,455.0,48.17,3,0
0,0,0,598.0999999999999,58.74,5,0
0,0,0,802.0,87.35000000000001,2,1
0,0,0,612.9,58.31,2,0
0,0,0,387.09999999999997,42.919999999999995,3,0
0,0,0,520.1,49.91,3,0
0,0,0,472.0,49.629999999999995,2,0
0,0,0,611.5,56.60000000000001,2,0
0,1,31,653.7,69.99,1,0
0,0,0,521.9999999999999,56.660000000000004,2,0
0,0,0,522.8,46.900000000000006,3,0
0,0,0,522.3,49.42,5,1
0,0,0,598.1999999999999,60.57,3,0
0,0,0,688.5999999999999,65.18,1,0
1,0,0,696.3,70.64,0,1
0,0,0,626.1999999999999,65.32,1,0
0,0,0,795.3000000000001,76.25,0,1
0,0,0,575.4,62.120000000000005,2,0
0,1,47,558.5999999999999,56.43000000000001,2,0
1,0,0,500.7,49.0,4,1
0,0,0,634.9,61.86,3,0
0,0,0,711.9,68.73,2,0
0,0,0,513.8,51.55,0,0
0,1,30,701.7,73.39999999999999,2,0
0,0,0,668.2,69.02,1,0
0,1,44,640.9,64.88,1,0
0,0,0,727.4000000000001,74.97999999999999,2,1
0,0,0,570.8,61.68000000000001,1,0
0,0,0,787.5,78.14999999999999,1,1
0,0,0,434.4,39.910000000000004,4,1
0,0,0,584.1,52.51,0,0
0,0,0,654.6000000000001,64.93,1,0
0,0,0,704.7,72.25,3,0
0,0,0,616.1999999999999,55.97,3,0
0,1,43,493.5,33.04,2,0
0,1,28,734.8999999999999,77.66999999999999,0,0
0,0,0,418.90000000000003,44.209999999999994,0,0
0,0,0,595.5,60.15,1,0
1,0,0,423.90000000000003,44.94,1,0
0,0,0,562.6,62.26,5,0
0,0,0,556.1999999999999,58.45,3,0
0,0,0,631.2,60.85,0,0
0,0,0,532.1999999999999,56.419999999999995,3,0
1,0,0,659.9,65.1,1,0
1,0,0,674.7,72.44,0,1
0,0,0,506.7,54.120000000000005,6,1
0,0,0,572.5,63.21999999999999,0,1
0,1,37,591.8,57.51,2,0
0,1,29,592.7,64.19,2,0
0,0,0,602.4000000000001,58.15,1,0
0,0,0,722.0,72.99,0,0
0,1,32,550.3,53.13999999999999,2,0
1,0,0,359.9,35.24999999999999,1,0
0,1,32,637.0999999999999,65.26,1,0
0,0,0,635.6999999999999,61.64,3,0
0,0,0,860.1999999999999,89.76,1,1
0,0,0,547.9000000000001,52.58,1,0
1,1,24,630.3,58.3,3,1
1,0,0,651.9999999999999,64.0,1,0
0,0,0,386.20000000000005,34.32,2,0
0,1,38,452.0,39.17,0,0
0,0,0,642.0,59.230000000000004,1,0
1,0,0,582.4,58.6,3,0
0,1,31,622.1,56.15,1,0
0,1,24,612.6999999999999,59.65,0,0
0,1,30,688.3000000000001,72.99000000000001,1,0
0,1,18,602.1,61.43,2,0
0,1,35,695.0,64.02,2,0
0,1,12,613.4000000000001,65.08,0,0
1,1,29,562.5,50.83,3,0
0,0,0,728.9,74.94,3,1
0,0,0,666.1,71.13,2,0
0,0,0,728.7,75.31,2,1
0,1,28,536.8,56.36,1,0
0,1,34,581.8,67.18,0,0
1,0,0,533.1999999999999,53.190000000000005,1,0
0,0,0,728.5,77.34,3,1
0,1,33,585.8000000000001,53.69,2,0
0,0,0,758.4,69.03999999999999,1,0
1,0,0,624.1999999999999,68.61999999999999,1,1
0,1,30,687.1999999999999,64.55000000000001,0,0
1,0,0,433.7,42.370000000000005,5,1
0,0,0,426.70000000000005,40.82,3,0
1,1,44,554.9,49.99999999999999,0,1
0,0,0,348.59999999999997,40.22,4,1
0,0,0,607.4,56.88,0,0
0,0,0,686.9000000000001,68.97,0,0
0,0,0,605.1,57.96,0,0
0,0,0,639.3000000000001,71.60000000000001,2,0
0,0,0,616.6000000000001,62.55,0,0
0,1,30,705.2,68.76,1,0
1,0,0,630.5999999999999,74.11,2,1
0,0,0,670.9000000000001,73.66000000000001,3,0
0,0,0,641.5999999999999,56.980000000000004,2,0
0,0,0,485.2,50.92999999999999,1,0
0,0,0,595.4,67.86,1,0
0,0,0,485.40000000000003,52.24999999999999,1,0
0,0,0,553.9,55.459999999999994,1,0
0,0,0,541.2,50.27,2,0
0,1,24,525.4,45.48,0,0
0,0,0,759.3,79.19,3,1
0,0,0,644.8,65.82,1,0
1,0,0,621.2,65.11,1,0
0,0,0,582.3,59.94,2,0
0,0,0,575.9,49.07,2,0
0,0,0,745.2,73.65,3,0
0,0,0,558.8,61.61,1,0
0,1,22,620.5999999999999,63.800000000000004,1,0
0,0,0,539.9,52.21000000000001,2,0
0,1,43,609.5999999999999,67.07,2,0
0,0,0,627.3,53.42,4,1
0,0,0,647.5,60.71,1,0
0,1,31,689.2,71.39999999999999,3,0
0,1,30,613.8,66.98,0,0
0,1,42,530.0,56.650000000000006,4,1
0,0,0,648.1,55.4,1,0
0,0,0,419.79999999999995,49.84,1,0
1,1,22,559.6,58.77,1,1
0,0,0,573.3000000000001,56.46,0,0
0,0,0,470.0,38.65,1,0
0,0,0,538.1,62.11,1,0
0,0,0,572.8,61.48,1,0
0,1,33,579.4,65.46000000000001,1,0
0,0,0,474.09999999999997,43.44,1,0
0,0,0,549.4,56.64,2,0
0,1,21,529.1999999999999,50.44,1,0
1,0,0,525.3,52.980000000000004,1,0
1,0,0,605.0,61.53999999999999,4,1
0,1,22,648.5999999999999,69.35000000000001,2,0
0,0,0,616.3999999999999,66.59,4,0
0,0,0,656.1999999999999,65.56,1,0
1,0,0,712.4000000000001,71.21,4,0
0,0,0,520.8,53.98,2,0
0,0,0,626.1999999999999,59.519999999999996,2,0
0,0,0,650.9000000000001,66.99,2,0
0,0,0,447.9,41.0,1,0
0,0,0,553.4,58.63999999999999,1,0
0,1,18,447.8,44.76,0,0
0,1,29,615.8,59.74999999999999,0,0
1,0,0,604.5999999999999,61.150000000000006,1,0
0,0,0,629.5,58.559999999999995,2,0
0,0,0,622.1,54.39,3,0
1,0,0,466.2,48.51,4,1
0,0,0,778.6,88.39,4,1
0,0,0,608.3000000000001,55.21,5,1
0,0,0,562.9,56.279999999999994,2,0
0,0,0,585.1999999999999,54.39999999999999,1,0
0,0,0,557.5999999999999,52.169999999999995,2,0
0,1,36,660.6999999999999,60.10000000000001,2,0
0,0,0,585.4,63.53,3,0
0,0,0,675.6,67.74,2,0
0,1,25,755.4,77.01,0,0
0,0,0,760.6000000000001,73.32,1,0
0,0,0,579.1000000000001,54.2,4,1
0,0,0,816.7,92.29,4,1
0,0,0,445.0,41.05,2,0
0,0,0,524.1999999999999,49.6,1,0
0,1,30,452.6,48.42,0,0
0,0,0,521.8,59.36000000000001,3,0
0,0,0,542.3999999999999,55.53,5,1
0,0,0,670.4999999999999,63.620000000000005,2,0
0,0,0,537.2,55.36000000000001,3,0
0,1,33,592.4,64.0,2,0
0,0,0,593.2,65.16,0,0
0,0,0,564.2,60.57,2,0
0,1,29,736.8000000000001,66.53999999999999,0,0
